timestamp,faces CPU,faces mem,load CPU,load mem,iperf CPU,iperf mem,gke CPU,gke mem,k8s CPU,k8s mem,data-plane CPU,data-plane mem,control-plane CPU,control-plane mem,mesh CPU,mesh mem,non-mesh CPU,non-mesh mem,business CPU,business mem,overhead CPU,overhead mem,total CPU,total mem,load app CPU,load app mem,load mesh CPU,load mesh mem,wrk2 app CPU,wrk2 app mem,wrk2 mesh CPU,wrk2 mesh mem,iperf app CPU,iperf app mem,iperf mesh CPU,iperf mesh mem,iperf-client app CPU,iperf-client app mem,iperf-client mesh CPU,iperf-client mesh mem,faces-gui app CPU,faces-gui app mem,faces-gui mesh CPU,faces-gui mesh mem,face app CPU,face app mem,face mesh CPU,face mesh mem,smiley app CPU,smiley app mem,smiley mesh CPU,smiley mesh mem,smiley2 app CPU,smiley2 app mem,smiley2 mesh CPU,smiley2 mesh mem,smiley3 app CPU,smiley3 app mem,smiley3 mesh CPU,smiley3 mesh mem,color app CPU,color app mem,color mesh CPU,color mesh mem,color2 app CPU,color2 app mem,color2 mesh CPU,color2 mesh mem,color3 app CPU,color3 app mem,color3 mesh CPU,color3 mesh mem,linkerd-destination mesh CPU,linkerd-destination mesh mem,linkerd-identity mesh CPU,linkerd-identity mesh mem,linkerd-proxy-injector mesh CPU,linkerd-proxy-injector mesh mem,istiod mesh CPU,istiod mesh mem,istio-ingressgateway mesh CPU,istio-ingressgateway mesh mem,waypoint mesh CPU,waypoint mesh mem,ztunnel mesh CPU,ztunnel mesh mem
2025-03-27 22:55:07,286622430,108847104,17649651,21061632,,,18401468,269459456,117484813,706580480,155345791,139456512,13861821,244948992,169207612,384405504,304272081,129908736,473479693,514314240,135886281,976039936,609365974,1490354176,,,,,17649651,21061632,16794863,28721152,,,,,,,,,3204,6254592,701882,12382208,238126493,29507584,80384244,21561344,29737852,24678400,36701131,14520320,4455,6545408,625334,12161024,4507,6217728,664135,12201984,18739432,23199744,18159320,13602816,2921,6418432,697339,12148736,3566,6025216,617543,12156928,10892061,134148096,1386636,47120384,1583124,63680512,,,,,,,,
2025-03-27 22:55:18,311946882,108421120,16850596,21061632,,,17788417,270430208,129606880,704061440,155844079,140681216,12577878,244580352,168421957,385261568,328797478,129482752,497219435,514744320,147395297,974491648,644614732,1489235968,,,,,16850596,21061632,17646887,28745728,,,,,,,,,2212,6254592,654188,12120064,270874871,29093888,84553128,23052288,22496659,24637440,31963802,15036416,0,6545408,690950,12161024,0,6217728,713804,12201984,18571434,23228416,18177420,13058048,0,6418432,702332,12148736,1706,6025216,741568,12156928,9305555,133730304,1629832,47153152,1642491,63696896,,,,,,,,
2025-03-27 22:55:28,311946882,108421120,16850596,21061632,,,17788417,270430208,129606880,704061440,155844079,140681216,12577878,244580352,168421957,385261568,328797478,129482752,497219435,514744320,147395297,974491648,644614732,1489235968,,,,,16850596,21061632,17646887,28745728,,,,,,,,,2212,6254592,654188,12120064,270874871,29093888,84553128,23052288,22496659,24637440,31963802,15036416,0,6545408,690950,12161024,0,6217728,713804,12201984,18571434,23228416,18177420,13058048,0,6418432,702332,12148736,1706,6025216,741568,12156928,9305555,133730304,1629832,47153152,1642491,63696896,,,,,,,,
2025-03-27 22:55:38,311946882,108421120,16850596,21061632,,,17788417,270430208,129606880,704061440,155844079,140681216,12577878,244580352,168421957,385261568,328797478,129482752,497219435,514744320,147395297,974491648,644614732,1489235968,,,,,16850596,21061632,17646887,28745728,,,,,,,,,2212,6254592,654188,12120064,270874871,29093888,84553128,23052288,22496659,24637440,31963802,15036416,0,6545408,690950,12161024,0,6217728,713804,12201984,18571434,23228416,18177420,13058048,0,6418432,702332,12148736,1706,6025216,741568,12156928,9305555,133730304,1629832,47153152,1642491,63696896,,,,,,,,
2025-03-27 22:55:48,304127595,112504832,18657330,21061632,,,41577035,300929024,117007608,697888768,144822734,141844480,12811924,244125696,157634658,385970176,322784925,133566464,480419583,519536640,158584643,998817792,639004226,1518354432,,,,,18657330,21061632,11934245,28979200,,,,,,,,,741739,7680000,1920626,12242944,255828454,30642176,76974304,23814144,25299700,25120768,32382222,15044608,4195,6545408,679015,12161024,4253,6217728,668960,12201984,22240148,23855104,18904054,13094912,5146,6418432,684154,12148736,3960,6025216,675154,12156928,9607562,133275648,1397410,47157248,1806952,63692800,,,,,,,,
2025-03-27 22:55:58,304127595,112504832,18657330,21061632,,,41577035,300929024,117007608,697888768,144822734,141844480,12811924,244125696,157634658,385970176,322784925,133566464,480419583,519536640,158584643,998817792,639004226,1518354432,,,,,18657330,21061632,11934245,28979200,,,,,,,,,741739,7680000,1920626,12242944,255828454,30642176,76974304,23814144,25299700,25120768,32382222,15044608,4195,6545408,679015,12161024,4253,6217728,668960,12201984,22240148,23855104,18904054,13094912,5146,6418432,684154,12148736,3960,6025216,675154,12156928,9607562,133275648,1397410,47157248,1806952,63692800,,,,,,,,
2025-03-27 22:56:08,304127595,112504832,18657330,21061632,,,41577035,300929024,117007608,697888768,144822734,141844480,12811924,244125696,157634658,385970176,322784925,133566464,480419583,519536640,158584643,998817792,639004226,1518354432,,,,,18657330,21061632,11934245,28979200,,,,,,,,,741739,7680000,1920626,12242944,255828454,30642176,76974304,23814144,25299700,25120768,32382222,15044608,4195,6545408,679015,12161024,4253,6217728,668960,12201984,22240148,23855104,18904054,13094912,5146,6418432,684154,12148736,3960,6025216,675154,12156928,9607562,133275648,1397410,47157248,1806952,63692800,,,,,,,,
2025-03-27 22:56:19,311493071,107130880,18313523,21135360,,,18326755,306860032,131418420,701853696,161029776,139161600,12932818,243187712,173962594,382349312,329806594,128266240,503769188,510615552,149745175,1008713728,653514363,1519329280,,,,,18313523,21135360,16635309,28442624,,,,,,,,,0,7680000,730558,12242944,266913808,26992640,84744797,21405696,25340064,24285184,35967604,15339520,897,6545408,678098,12161024,0,6217728,698713,12201984,19233009,22966272,20164508,13062144,915,6418432,753977,12148736,4378,6025216,656212,12156928,9278190,133332992,1562726,47157248,2091902,62697472,,,,,,,,
2025-03-27 22:56:29,311493071,107130880,18313523,21135360,,,18326755,306860032,131418420,701853696,161029776,139161600,12932818,243187712,173962594,382349312,329806594,128266240,503769188,510615552,149745175,1008713728,653514363,1519329280,,,,,18313523,21135360,16635309,28442624,,,,,,,,,0,7680000,730558,12242944,266913808,26992640,84744797,21405696,25340064,24285184,35967604,15339520,897,6545408,678098,12161024,0,6217728,698713,12201984,19233009,22966272,20164508,13062144,915,6418432,753977,12148736,4378,6025216,656212,12156928,9278190,133332992,1562726,47157248,2091902,62697472,,,,,,,,
2025-03-27 22:56:39,311493071,107130880,18313523,21135360,,,18326755,306860032,131418420,701853696,161029776,139161600,12932818,243187712,173962594,382349312,329806594,128266240,503769188,510615552,149745175,1008713728,653514363,1519329280,,,,,18313523,21135360,16635309,28442624,,,,,,,,,0,7680000,730558,12242944,266913808,26992640,84744797,21405696,25340064,24285184,35967604,15339520,897,6545408,678098,12161024,0,6217728,698713,12201984,19233009,22966272,20164508,13062144,915,6418432,753977,12148736,4378,6025216,656212,12156928,9278190,133332992,1562726,47157248,2091902,62697472,,,,,,,,
2025-03-27 22:56:49,302109674,108097536,0,0,,,21805422,276557824,113199070,701411328,134947289,110751744,14096855,243163136,149044144,353914880,302109674,108097536,451153818,462012416,135004492,977969152,586158310,1439981568,,,,,0,0,0,0,,,,,,,,,0,7680000,644369,12242944,258048095,27643904,78252445,21237760,25363952,24576000,34818991,15540224,3303,6545408,620840,12161024,4567,6217728,688036,12201984,18687273,22990848,18585201,13062144,2484,6418432,663312,12148736,0,6025216,674095,12156928,11120967,133296128,1403129,47161344,1572759,62705664,,,,,,,,
2025-03-27 22:57:00,302109674,108097536,0,0,,,21805422,276557824,113199070,701411328,134947289,110751744,14096855,243163136,149044144,353914880,302109674,108097536,451153818,462012416,135004492,977969152,586158310,1439981568,,,,,0,0,0,0,,,,,,,,,0,7680000,644369,12242944,258048095,27643904,78252445,21237760,25363952,24576000,34818991,15540224,3303,6545408,620840,12161024,4567,6217728,688036,12201984,18687273,22990848,18585201,13062144,2484,6418432,663312,12148736,0,6025216,674095,12156928,11120967,133296128,1403129,47161344,1572759,62705664,,,,,,,,
2025-03-27 22:57:10,302109674,108097536,0,0,,,21805422,276557824,113199070,701411328,134947289,110751744,14096855,243163136,149044144,353914880,302109674,108097536,451153818,462012416,135004492,977969152,586158310,1439981568,,,,,0,0,0,0,,,,,,,,,0,7680000,644369,12242944,258048095,27643904,78252445,21237760,25363952,24576000,34818991,15540224,3303,6545408,620840,12161024,4567,6217728,688036,12201984,18687273,22990848,18585201,13062144,2484,6418432,663312,12148736,0,6025216,674095,12156928,11120967,133296128,1403129,47161344,1572759,62705664,,,,,,,,
2025-03-27 22:57:20,21571598,107581440,0,0,,,19320983,266936320,64546535,704524288,14361621,111157248,17525665,242978816,31887286,354136064,21571598,107581440,53458884,461717504,83867518,971460608,137326402,1433178112,,,,,0,0,0,0,,,,,,,,,18519,7667712,760041,12509184,13393036,27262976,4345419,20819968,4516848,24547328,2909719,16097280,0,6545408,672835,12161024,1200,6217728,673939,12206080,3637334,22896640,3548533,13058048,4661,6418432,719283,12148736,0,6025216,731852,12156928,13487300,133091328,1757811,47169536,2280554,62717952,,,,,,,,
