timestamp,faces CPU,faces mem,load CPU,load mem,iperf CPU,iperf mem,gke CPU,gke mem,k8s CPU,k8s mem,data-plane CPU,data-plane mem,control-plane CPU,control-plane mem,mesh CPU,mesh mem,non-mesh CPU,non-mesh mem,business CPU,business mem,overhead CPU,overhead mem,total CPU,total mem,load app CPU,load app mem,load mesh CPU,load mesh mem,wrk2 app CPU,wrk2 app mem,wrk2 mesh CPU,wrk2 mesh mem,iperf app CPU,iperf app mem,iperf mesh CPU,iperf mesh mem,iperf-client app CPU,iperf-client app mem,iperf-client mesh CPU,iperf-client mesh mem,faces-gui app CPU,faces-gui app mem,faces-gui mesh CPU,faces-gui mesh mem,face app CPU,face app mem,face mesh CPU,face mesh mem,smiley app CPU,smiley app mem,smiley mesh CPU,smiley mesh mem,smiley2 app CPU,smiley2 app mem,smiley2 mesh CPU,smiley2 mesh mem,smiley3 app CPU,smiley3 app mem,smiley3 mesh CPU,smiley3 mesh mem,color app CPU,color app mem,color mesh CPU,color mesh mem,color2 app CPU,color2 app mem,color2 mesh CPU,color2 mesh mem,color3 app CPU,color3 app mem,color3 mesh CPU,color3 mesh mem,linkerd-destination mesh CPU,linkerd-destination mesh mem,linkerd-identity mesh CPU,linkerd-identity mesh mem,linkerd-proxy-injector mesh CPU,linkerd-proxy-injector mesh mem,istiod mesh CPU,istiod mesh mem,istio-ingressgateway mesh CPU,istio-ingressgateway mesh mem,waypoint mesh CPU,waypoint mesh mem,ztunnel mesh CPU,ztunnel mesh mem
2025-03-27 23:17:38,642487031,117518336,20966895,21073920,,,21953697,289726464,196806544,710168576,297138170,145453056,14496627,249401344,311634797,394854400,663453926,138592256,975088723,533446656,218760241,999895040,1193848964,1533341696,,,,,20966895,21073920,34473407,29835264,,,,,,,,,4547,7979008,740517,11759616,551815314,36081664,159099947,25804800,51095818,24629248,63714043,15568896,0,6545408,755433,12193792,0,6217728,814946,12242944,39568610,23621632,35920195,13385728,2742,6418432,839795,12193792,0,6025216,779887,12468224,11100628,135761920,1639527,47730688,1756472,65908736,,,,,,,,
2025-03-27 23:17:48,609093189,117121024,20920576,21073920,,,20744606,289583104,183526283,706580480,302910290,145969152,13196342,249577472,316106632,395546624,630013765,138194944,946120397,533741568,204270889,996163584,1150391286,1529905152,,,,,20920576,21073920,31290349,29503488,,,,,,,,,992,7979008,728662,11759616,516110844,35745792,164918019,25174016,52262942,24858624,67101002,16519168,7522,6545408,756143,12210176,6744,6217728,690908,12509184,40697618,23330816,36043216,13889536,1836,6418432,711869,12201984,4691,6025216,670122,12201984,9261726,135819264,2179374,47857664,1755242,65900544,,,,,,,,
2025-03-27 23:17:59,609093189,117121024,20920576,21073920,,,20744606,289583104,183526283,706580480,302910290,145969152,13196342,249577472,316106632,395546624,630013765,138194944,946120397,533741568,204270889,996163584,1150391286,1529905152,,,,,20920576,21073920,31290349,29503488,,,,,,,,,992,7979008,728662,11759616,516110844,35745792,164918019,25174016,52262942,24858624,67101002,16519168,7522,6545408,756143,12210176,6744,6217728,690908,12509184,40697618,23330816,36043216,13889536,1836,6418432,711869,12201984,4691,6025216,670122,12201984,9261726,135819264,2179374,47857664,1755242,65900544,,,,,,,,
2025-03-27 23:18:09,609093189,117121024,20920576,21073920,,,20744606,289583104,183526283,706580480,302910290,145969152,13196342,249577472,316106632,395546624,630013765,138194944,946120397,533741568,204270889,996163584,1150391286,1529905152,,,,,20920576,21073920,31290349,29503488,,,,,,,,,992,7979008,728662,11759616,516110844,35745792,164918019,25174016,52262942,24858624,67101002,16519168,7522,6545408,756143,12210176,6744,6217728,690908,12509184,40697618,23330816,36043216,13889536,1836,6418432,711869,12201984,4691,6025216,670122,12201984,9261726,135819264,2179374,47857664,1755242,65900544,,,,,,,,
2025-03-27 23:18:19,630380224,115609600,20811436,21073920,,,20853267,272416768,193631203,710987776,309294589,146759680,13070131,249319424,322364720,396079104,651191660,136683520,973556380,532762624,214484470,983404544,1188040850,1516167168,,,,,20811436,21073920,33474755,29097984,,,,,,,,,973,7979008,754401,11759616,530755692,34066432,165381110,26013696,58125477,25030656,69325648,17145856,0,6545408,734352,12206080,0,6217728,772256,12247040,41494734,23326720,37338668,13623296,1546,6418432,803677,12197888,1802,6025216,709722,12468224,9271407,135569408,1588993,47837184,2209731,65912832,,,,,,,,
2025-03-27 23:18:29,630380224,115609600,20811436,21073920,,,20853267,272416768,193631203,710987776,309294589,146759680,13070131,249319424,322364720,396079104,651191660,136683520,973556380,532762624,214484470,983404544,1188040850,1516167168,,,,,20811436,21073920,33474755,29097984,,,,,,,,,973,7979008,754401,11759616,530755692,34066432,165381110,26013696,58125477,25030656,69325648,17145856,0,6545408,734352,12206080,0,6217728,772256,12247040,41494734,23326720,37338668,13623296,1546,6418432,803677,12197888,1802,6025216,709722,12468224,9271407,135569408,1588993,47837184,2209731,65912832,,,,,,,,
2025-03-27 23:18:39,630380224,115609600,20811436,21073920,,,20853267,272416768,193631203,710987776,309294589,146759680,13070131,249319424,322364720,396079104,651191660,136683520,973556380,532762624,214484470,983404544,1188040850,1516167168,,,,,20811436,21073920,33474755,29097984,,,,,,,,,973,7979008,754401,11759616,530755692,34066432,165381110,26013696,58125477,25030656,69325648,17145856,0,6545408,734352,12206080,0,6217728,772256,12247040,41494734,23326720,37338668,13623296,1546,6418432,803677,12197888,1802,6025216,709722,12468224,9271407,135569408,1588993,47837184,2209731,65912832,,,,,,,,
2025-03-27 23:18:50,623521134,116473856,20832887,21073920,,,20852900,269864960,185124495,707796992,289404819,147673088,14004048,246820864,303408867,394493952,644354021,137547776,947762888,532041728,205977395,977661952,1153740283,1509703680,,,,,20832887,21073920,30850102,29679616,,,,,,,,,2384,7979008,728262,11759616,534302462,34836480,157641266,27656192,49694213,25067520,60684449,16363520,6223,6545408,745910,12206080,6126,6217728,722400,12247040,39503394,23384064,36597582,13357056,2684,6418432,751449,12201984,3648,6025216,683399,12201984,10089974,133525504,1790860,47869952,2123214,65425408,,,,,,,,
2025-03-27 23:19:00,623521134,116473856,20832887,21073920,,,20852900,269864960,185124495,707796992,289404819,147673088,14004048,246820864,303408867,394493952,644354021,137547776,947762888,532041728,205977395,977661952,1153740283,1509703680,,,,,20832887,21073920,30850102,29679616,,,,,,,,,2384,7979008,728262,11759616,534302462,34836480,157641266,27656192,49694213,25067520,60684449,16363520,6223,6545408,745910,12206080,6126,6217728,722400,12247040,39503394,23384064,36597582,13357056,2684,6418432,751449,12201984,3648,6025216,683399,12201984,10089974,133525504,1790860,47869952,2123214,65425408,,,,,,,,
2025-03-27 23:19:10,623521134,116473856,20832887,21073920,,,20852900,269864960,185124495,707796992,289404819,147673088,14004048,246820864,303408867,394493952,644354021,137547776,947762888,532041728,205977395,977661952,1153740283,1509703680,,,,,20832887,21073920,30850102,29679616,,,,,,,,,2384,7979008,728262,11759616,534302462,34836480,157641266,27656192,49694213,25067520,60684449,16363520,6223,6545408,745910,12206080,6126,6217728,722400,12247040,39503394,23384064,36597582,13357056,2684,6418432,751449,12201984,3648,6025216,683399,12201984,10089974,133525504,1790860,47869952,2123214,65425408,,,,,,,,
2025-03-27 23:19:20,633608646,113721344,20086884,21073920,,,19866894,266940416,189253023,710127616,298082627,149499904,12596661,246820864,310679288,396320768,653695530,134795264,964374818,531116032,209119917,977068032,1173494735,1508184064,,,,,20086884,21073920,31437033,29650944,,,,,,,,,3453,7979008,750684,11759616,543205821,31969280,160298402,28684288,52582319,24694784,67219639,16650240,2021,6545408,679254,12210176,0,6217728,795358,12505088,37809083,23871488,35512133,13639680,3077,6418432,638230,12197888,2872,6025216,751894,12201984,9477692,133517312,1518877,47874048,1600092,65429504,,,,,,,,
2025-03-27 23:19:30,633608646,113721344,20086884,21073920,,,19866894,266940416,189253023,710127616,298082627,149499904,12596661,246820864,310679288,396320768,653695530,134795264,964374818,531116032,209119917,977068032,1173494735,1508184064,,,,,20086884,21073920,31437033,29650944,,,,,,,,,3453,7979008,750684,11759616,543205821,31969280,160298402,28684288,52582319,24694784,67219639,16650240,2021,6545408,679254,12210176,0,6217728,795358,12505088,37809083,23871488,35512133,13639680,3077,6418432,638230,12197888,2872,6025216,751894,12201984,9477692,133517312,1518877,47874048,1600092,65429504,,,,,,,,
2025-03-27 23:19:40,633608646,113721344,20086884,21073920,,,19866894,266940416,189253023,710127616,298082627,149499904,12596661,246820864,310679288,396320768,653695530,134795264,964374818,531116032,209119917,977068032,1173494735,1508184064,,,,,20086884,21073920,31437033,29650944,,,,,,,,,3453,7979008,750684,11759616,543205821,31969280,160298402,28684288,52582319,24694784,67219639,16650240,2021,6545408,679254,12210176,0,6217728,795358,12505088,37809083,23871488,35512133,13639680,3077,6418432,638230,12197888,2872,6025216,751894,12201984,9477692,133517312,1518877,47874048,1600092,65429504,,,,,,,,
2025-03-27 23:19:50,614543900,116752384,20454376,21073920,,,21220241,267321344,187587022,709132288,303953045,147996672,12925831,247291904,316878876,395288576,634998276,137826304,951877152,533114880,208807263,976453632,1160684415,1509568512,,,,,20454376,21073920,32887406,29704192,,,,,,,,,1310,7979008,745882,11759616,523861163,34713600,168208121,27602944,51451838,24997888,63155558,16445440,4357,6545408,740953,12206080,5312,6217728,719615,12247040,39215755,23855104,35979241,13365248,3181,6418432,847513,12464128,984,6025216,668756,12201984,9288901,134127616,2052764,47742976,1584166,65421312,,,,,,,,
2025-03-27 23:20:01,614543900,116752384,20454376,21073920,,,21220241,267321344,187587022,709132288,303953045,147996672,12925831,247291904,316878876,395288576,634998276,137826304,951877152,533114880,208807263,976453632,1160684415,1509568512,,,,,20454376,21073920,32887406,29704192,,,,,,,,,1310,7979008,745882,11759616,523861163,34713600,168208121,27602944,51451838,24997888,63155558,16445440,4357,6545408,740953,12206080,5312,6217728,719615,12247040,39215755,23855104,35979241,13365248,3181,6418432,847513,12464128,984,6025216,668756,12201984,9288901,134127616,2052764,47742976,1584166,65421312,,,,,,,,
2025-03-27 23:20:11,614543900,116752384,20454376,21073920,,,21220241,267321344,187587022,709132288,303953045,147996672,12925831,247291904,316878876,395288576,634998276,137826304,951877152,533114880,208807263,976453632,1160684415,1509568512,,,,,20454376,21073920,32887406,29704192,,,,,,,,,1310,7979008,745882,11759616,523861163,34713600,168208121,27602944,51451838,24997888,63155558,16445440,4357,6545408,740953,12206080,5312,6217728,719615,12247040,39215755,23855104,35979241,13365248,3181,6418432,847513,12464128,984,6025216,668756,12201984,9288901,134127616,2052764,47742976,1584166,65421312,,,,,,,,
2025-03-27 23:20:21,624407201,117141504,20237600,21073920,,,19482243,269090816,185542102,704405504,285579867,150253568,13242247,246833152,298822114,397086720,644644801,138215424,943466915,535302144,205024345,973496320,1148491260,1508798464,,,,,20237600,21073920,31393668,30699520,,,,,,,,,2330,7979008,737701,11759616,535916027,35282944,151701940,28614656,53757526,25391104,66657835,16683008,0,6545408,709933,12206080,1851,6217728,774106,12247040,34723932,23281664,32185508,13381632,3122,6418432,686632,12460032,2413,6025216,732544,12201984,9485032,133394432,1456597,48009216,2300618,65429504,,,,,,,,
2025-03-27 23:20:31,624407201,117141504,20237600,21073920,,,19482243,269090816,185542102,704405504,285579867,150253568,13242247,246833152,298822114,397086720,644644801,138215424,943466915,535302144,205024345,973496320,1148491260,1508798464,,,,,20237600,21073920,31393668,30699520,,,,,,,,,2330,7979008,737701,11759616,535916027,35282944,151701940,28614656,53757526,25391104,66657835,16683008,0,6545408,709933,12206080,1851,6217728,774106,12247040,34723932,23281664,32185508,13381632,3122,6418432,686632,12460032,2413,6025216,732544,12201984,9485032,133394432,1456597,48009216,2300618,65429504,,,,,,,,
2025-03-27 23:20:41,624407201,117141504,20237600,21073920,,,19482243,269090816,185542102,704405504,285579867,150253568,13242247,246833152,298822114,397086720,644644801,138215424,943466915,535302144,205024345,973496320,1148491260,1508798464,,,,,20237600,21073920,31393668,30699520,,,,,,,,,2330,7979008,737701,11759616,535916027,35282944,151701940,28614656,53757526,25391104,66657835,16683008,0,6545408,709933,12206080,1851,6217728,774106,12247040,34723932,23281664,32185508,13381632,3122,6418432,686632,12460032,2413,6025216,732544,12201984,9485032,133394432,1456597,48009216,2300618,65429504,,,,,,,,
2025-03-27 23:20:51,595612344,121774080,20850452,21073920,,,22682767,270139392,184969416,693743616,295999611,150179840,13499978,244133888,309499589,394313728,616462796,142848000,925962385,537161728,207652183,963883008,1133614568,1501044736,,,,,20850452,21073920,32520447,31019008,,,,,,,,,1374,7979008,756824,11759616,507429243,39690240,162253475,28688384,51629257,25305088,63472795,16445440,5133,6545408,722740,12206080,4560,6217728,790725,12247040,36535915,23592960,34100447,13414400,2127,6418432,665557,12197888,4735,6025216,716601,12201984,9916023,133332992,1673115,47775744,1910840,63025152,,,,,,,,
2025-03-27 23:21:01,595612344,121774080,20850452,21073920,,,22682767,270139392,184969416,693743616,295999611,150179840,13499978,244133888,309499589,394313728,616462796,142848000,925962385,537161728,207652183,963883008,1133614568,1501044736,,,,,20850452,21073920,32520447,31019008,,,,,,,,,1374,7979008,756824,11759616,507429243,39690240,162253475,28688384,51629257,25305088,63472795,16445440,5133,6545408,722740,12206080,4560,6217728,790725,12247040,36535915,23592960,34100447,13414400,2127,6418432,665557,12197888,4735,6025216,716601,12201984,9916023,133332992,1673115,47775744,1910840,63025152,,,,,,,,
2025-03-27 23:21:11,595612344,121774080,0,0,,,22682767,270139392,184969416,693743616,263479164,119160832,13499978,244133888,276979142,363294720,595612344,121774080,872591486,485068800,207652183,963883008,1080243669,1448951808,,,,,0,0,0,0,,,,,,,,,1374,7979008,756824,11759616,507429243,39690240,162253475,28688384,51629257,25305088,63472795,16445440,5133,6545408,722740,12206080,4560,6217728,790725,12247040,36535915,23592960,34100447,13414400,2127,6418432,665557,12197888,4735,6025216,716601,12201984,9916023,133332992,1673115,47775744,1910840,63025152,,,,,,,,
2025-03-27 23:21:21,564216215,114065408,0,0,,,19649117,269774848,162431927,696446976,215832565,118874112,14032661,244158464,229865226,363032576,564216215,114065408,794081441,477097984,182081044,966221824,976162485,1443319808,,,,,0,0,0,0,,,,,,,,,1384,7979008,714416,11759616,487971720,32579584,132950783,28282880,42868721,25030656,50855618,16265216,1056,6545408,706481,12206080,0,6217728,782811,12247040,33371688,23269376,28448071,13713408,1646,6418432,728077,12197888,0,6025216,646308,12201984,10389443,133357568,1510394,47783936,2132824,63016960,,,,,,,,
2025-03-27 23:21:32,564216215,114065408,0,0,,,19649117,269774848,162431927,696446976,215832565,118874112,14032661,244158464,229865226,363032576,564216215,114065408,794081441,477097984,182081044,966221824,976162485,1443319808,,,,,0,0,0,0,,,,,,,,,1384,7979008,714416,11759616,487971720,32579584,132950783,28282880,42868721,25030656,50855618,16265216,1056,6545408,706481,12206080,0,6217728,782811,12247040,33371688,23269376,28448071,13713408,1646,6418432,728077,12197888,0,6025216,646308,12201984,10389443,133357568,1510394,47783936,2132824,63016960,,,,,,,,
2025-03-27 23:21:42,564216215,114065408,0,0,,,19649117,269774848,162431927,696446976,215832565,118874112,14032661,244158464,229865226,363032576,564216215,114065408,794081441,477097984,182081044,966221824,976162485,1443319808,,,,,0,0,0,0,,,,,,,,,1384,7979008,714416,11759616,487971720,32579584,132950783,28282880,42868721,25030656,50855618,16265216,1056,6545408,706481,12206080,0,6217728,782811,12247040,33371688,23269376,28448071,13713408,1646,6418432,728077,12197888,0,6025216,646308,12201984,10389443,133357568,1510394,47783936,2132824,63016960,,,,,,,,
