timestamp,faces CPU,faces mem,load CPU,load mem,iperf CPU,iperf mem,gke CPU,gke mem,k8s CPU,k8s mem,data-plane CPU,data-plane mem,control-plane CPU,control-plane mem,mesh CPU,mesh mem,non-mesh CPU,non-mesh mem,business CPU,business mem,overhead CPU,overhead mem,total CPU,total mem,load app CPU,load app mem,load mesh CPU,load mesh mem,wrk2 app CPU,wrk2 app mem,wrk2 mesh CPU,wrk2 mesh mem,iperf app CPU,iperf app mem,iperf mesh CPU,iperf mesh mem,iperf-client app CPU,iperf-client app mem,iperf-client mesh CPU,iperf-client mesh mem,faces-gui app CPU,faces-gui app mem,faces-gui mesh CPU,faces-gui mesh mem,face app CPU,face app mem,face mesh CPU,face mesh mem,smiley app CPU,smiley app mem,smiley mesh CPU,smiley mesh mem,smiley2 app CPU,smiley2 app mem,smiley2 mesh CPU,smiley2 mesh mem,smiley3 app CPU,smiley3 app mem,smiley3 mesh CPU,smiley3 mesh mem,color app CPU,color app mem,color mesh CPU,color mesh mem,color2 app CPU,color2 app mem,color2 mesh CPU,color2 mesh mem,color3 app CPU,color3 app mem,color3 mesh CPU,color3 mesh mem,linkerd-destination mesh CPU,linkerd-destination mesh mem,linkerd-identity mesh CPU,linkerd-identity mesh mem,linkerd-proxy-injector mesh CPU,linkerd-proxy-injector mesh mem,istiod mesh CPU,istiod mesh mem,istio-ingressgateway mesh CPU,istio-ingressgateway mesh mem,waypoint mesh CPU,waypoint mesh mem,ztunnel mesh CPU,ztunnel mesh mem
2025-03-27 16:03:50,280984706,130326528,15893085,21110784,,,13400823,260947968,45037085,841240576,258048509,248020992,3703099,136654848,261751608,384675840,296877791,151437312,558629399,536113152,58437908,1102188544,617067307,1638301696,,,,,15893085,21110784,,,,,,,,,,,2761,8822784,,,238181963,43188224,,,22635351,29274112,,,0,6541312,,,0,5971968,,,20163419,23904256,,,1212,6291456,,,0,6332416,,,,,,,,,3703099,136654848,,,148223091,208883712,109825418,39137280
2025-03-27 16:04:00,261179745,132030464,15944037,21114880,,,10215450,262537216,48292311,844406784,309114482,247681024,3830042,136368128,312944524,384049152,277123782,153145344,590068306,537194496,58507761,1106944000,648576067,1644138496,,,,,15944037,21114880,,,,,,,,,,,749,8822784,,,215929307,44572672,,,26318312,29138944,,,3706,6541312,,,3590,5971968,,,18918276,24358912,,,1793,6291456,,,4012,6332416,,,,,,,,,3830042,136368128,,,158795037,208310272,150319445,39370752
2025-03-27 16:04:10,261179745,132030464,15944037,21114880,,,10215450,262537216,48292311,844406784,309114482,247681024,3830042,136368128,312944524,384049152,277123782,153145344,590068306,537194496,58507761,1106944000,648576067,1644138496,,,,,15944037,21114880,,,,,,,,,,,749,8822784,,,215929307,44572672,,,26318312,29138944,,,3706,6541312,,,3590,5971968,,,18918276,24358912,,,1793,6291456,,,4012,6332416,,,,,,,,,3830042,136368128,,,158795037,208310272,150319445,39370752
2025-03-27 16:04:21,261179745,132030464,15944037,21114880,,,10215450,262537216,48292311,844406784,309114482,247681024,3830042,136368128,312944524,384049152,277123782,153145344,590068306,537194496,58507761,1106944000,648576067,1644138496,,,,,15944037,21114880,,,,,,,,,,,749,8822784,,,215929307,44572672,,,26318312,29138944,,,3706,6541312,,,3590,5971968,,,18918276,24358912,,,1793,6291456,,,4012,6332416,,,,,,,,,3830042,136368128,,,158795037,208310272,150319445,39370752
2025-03-27 16:04:31,268824009,131764224,16061394,21217280,,,13019889,264388608,45745704,847003648,271933436,247406592,3548812,135856128,275482248,383262720,284885403,152981504,560367651,536244224,58765593,1111392256,619133244,1647636480,,,,,16061394,21217280,,,,,,,,,,,1991,8822784,,,226650224,44822528,,,19820525,29163520,,,0,6541312,,,0,5971968,,,22347697,23818240,,,1022,6291456,,,2550,6332416,,,,,,,,,3548812,135856128,,,141235536,208314368,130697900,39092224
2025-03-27 16:04:41,268824009,131764224,16061394,21217280,,,13019889,264388608,45745704,847003648,271933436,247406592,3548812,135856128,275482248,383262720,284885403,152981504,560367651,536244224,58765593,1111392256,619133244,1647636480,,,,,16061394,21217280,,,,,,,,,,,1991,8822784,,,226650224,44822528,,,19820525,29163520,,,0,6541312,,,0,5971968,,,22347697,23818240,,,1022,6291456,,,2550,6332416,,,,,,,,,3548812,135856128,,,141235536,208314368,130697900,39092224
2025-03-27 16:04:51,268824009,131764224,16061394,21217280,,,13019889,264388608,45745704,847003648,271933436,247406592,3548812,135856128,275482248,383262720,284885403,152981504,560367651,536244224,58765593,1111392256,619133244,1647636480,,,,,16061394,21217280,,,,,,,,,,,1991,8822784,,,226650224,44822528,,,19820525,29163520,,,0,6541312,,,0,5971968,,,22347697,23818240,,,1022,6291456,,,2550,6332416,,,,,,,,,3548812,135856128,,,141235536,208314368,130697900,39092224
2025-03-27 16:05:01,242716992,132100096,15300840,21159936,,,11931950,265551872,49774434,845443072,290030790,247095296,3297713,136138752,293328503,383234048,258017832,153260032,551346335,536494080,61706384,1110994944,613052719,1647489024,,,,,15300840,21159936,,,,,,,,,,,0,8822784,,,199655318,44781568,,,24363317,29691904,,,3518,6541312,,,2955,5971968,,,18688628,23666688,,,2132,6291456,,,1124,6332416,,,,,,,,,3297713,136138752,,,148261988,208306176,141768802,38789120
2025-03-27 16:05:11,242716992,132100096,15300840,21159936,,,11931950,265551872,49774434,845443072,290030790,247095296,3297713,136138752,293328503,383234048,258017832,153260032,551346335,536494080,61706384,1110994944,613052719,1647489024,,,,,15300840,21159936,,,,,,,,,,,0,8822784,,,199655318,44781568,,,24363317,29691904,,,3518,6541312,,,2955,5971968,,,18688628,23666688,,,2132,6291456,,,1124,6332416,,,,,,,,,3297713,136138752,,,148261988,208306176,141768802,38789120
2025-03-27 16:05:21,242716992,132100096,15300840,21159936,,,11931950,265551872,49774434,845443072,290030790,247095296,3297713,136138752,293328503,383234048,258017832,153260032,551346335,536494080,61706384,1110994944,613052719,1647489024,,,,,15300840,21159936,,,,,,,,,,,0,8822784,,,199655318,44781568,,,24363317,29691904,,,3518,6541312,,,2955,5971968,,,18688628,23666688,,,2132,6291456,,,1124,6332416,,,,,,,,,3297713,136138752,,,148261988,208306176,141768802,38789120
2025-03-27 16:05:32,304261068,130404352,16322932,21114880,,,17929380,314716160,44378361,836001792,234168253,240263168,4331495,118964224,238499748,359227392,320584000,151519232,559083748,510746624,62307741,1150717952,621391489,1661464576,,,,,16322932,21114880,,,,,,,,,,,2382,8822784,,,257224396,43163648,,,25497244,29323264,,,0,6541312,,,1260,5971968,,,21535786,23957504,,,0,6291456,,,0,6332416,,,,,,,,,4331495,118964224,,,128520195,201482240,105648058,38780928
2025-03-27 16:05:42,304261068,130404352,16322932,21114880,,,17929380,314716160,44378361,836001792,234168253,240263168,4331495,118964224,238499748,359227392,320584000,151519232,559083748,510746624,62307741,1150717952,621391489,1661464576,,,,,16322932,21114880,,,,,,,,,,,2382,8822784,,,257224396,43163648,,,25497244,29323264,,,0,6541312,,,1260,5971968,,,21535786,23957504,,,0,6291456,,,0,6332416,,,,,,,,,4331495,118964224,,,128520195,201482240,105648058,38780928
2025-03-27 16:05:52,304261068,130404352,16322932,21114880,,,17929380,314716160,44378361,836001792,234168253,240263168,4331495,118964224,238499748,359227392,320584000,151519232,559083748,510746624,62307741,1150717952,621391489,1661464576,,,,,16322932,21114880,,,,,,,,,,,2382,8822784,,,257224396,43163648,,,25497244,29323264,,,0,6541312,,,1260,5971968,,,21535786,23957504,,,0,6291456,,,0,6332416,,,,,,,,,4331495,118964224,,,128520195,201482240,105648058,38780928
2025-03-27 16:06:02,262488960,131162112,16672156,21164032,,,17008859,321085440,48001715,838516736,302894890,227811328,3947299,119525376,306842189,347336704,279161116,152326144,586003305,499662848,65010574,1159602176,651013879,1659265024,,,,,16672156,21164032,,,,,,,,,,,0,8822784,,,219164108,43651072,,,22863070,29278208,,,3943,6541312,,,2079,5971968,,,20448912,24272896,,,3892,6291456,,,2956,6332416,,,,,,,,,3947299,119525376,,,160278806,189022208,142616084,38789120
2025-03-27 16:06:12,262488960,131162112,16672156,21164032,,,17008859,321085440,48001715,838516736,302894890,227811328,3947299,119525376,306842189,347336704,279161116,152326144,586003305,499662848,65010574,1159602176,651013879,1659265024,,,,,16672156,21164032,,,,,,,,,,,0,8822784,,,219164108,43651072,,,22863070,29278208,,,3943,6541312,,,2079,5971968,,,20448912,24272896,,,3892,6291456,,,2956,6332416,,,,,,,,,3947299,119525376,,,160278806,189022208,142616084,38789120
2025-03-27 16:06:22,262488960,131162112,16672156,21164032,,,17008859,321085440,48001715,838516736,302894890,227811328,3947299,119525376,306842189,347336704,279161116,152326144,586003305,499662848,65010574,1159602176,651013879,1659265024,,,,,16672156,21164032,,,,,,,,,,,0,8822784,,,219164108,43651072,,,22863070,29278208,,,3943,6541312,,,2079,5971968,,,20448912,24272896,,,3892,6291456,,,2956,6332416,,,,,,,,,3947299,119525376,,,160278806,189022208,142616084,38789120
2025-03-27 16:06:33,266998798,131256320,15472787,21114880,,,11464349,325386240,47897833,841588736,283417473,228089856,3497479,119332864,286914952,347422720,282471585,152371200,569386537,499793920,59362182,1166974976,628748719,1666768896,,,,,15472787,21114880,,,,,,,,,,,3195,8822784,,,226395690,44224512,,,20607660,29368320,,,0,6541312,,,0,5971968,,,19989904,23703552,,,1244,6291456,,,1105,6332416,,,,,,,,,3497479,119332864,,,143682150,189038592,139735323,39051264
2025-03-27 16:06:43,266998798,131256320,15472787,21114880,,,11464349,325386240,47897833,841588736,283417473,228089856,3497479,119332864,286914952,347422720,282471585,152371200,569386537,499793920,59362182,1166974976,628748719,1666768896,,,,,15472787,21114880,,,,,,,,,,,3195,8822784,,,226395690,44224512,,,20607660,29368320,,,0,6541312,,,0,5971968,,,19989904,23703552,,,1244,6291456,,,1105,6332416,,,,,,,,,3497479,119332864,,,143682150,189038592,139735323,39051264
2025-03-27 16:06:53,266998798,131256320,15472787,21114880,,,11464349,325386240,47897833,841588736,283417473,228089856,3497479,119332864,286914952,347422720,282471585,152371200,569386537,499793920,59362182,1166974976,628748719,1666768896,,,,,15472787,21114880,,,,,,,,,,,3195,8822784,,,226395690,44224512,,,20607660,29368320,,,0,6541312,,,0,5971968,,,19989904,23703552,,,1244,6291456,,,1105,6332416,,,,,,,,,3497479,119332864,,,143682150,189038592,139735323,39051264
2025-03-27 16:07:03,272845501,131723264,16238615,21114880,,,12306486,313192448,46935663,843657216,293668923,228093952,3440234,119844864,297109157,347938816,289084116,152838144,586193273,500776960,59242149,1156849664,645435422,1657626624,,,,,16238615,21114880,,,,,,,,,,,969,8822784,,,229823014,44580864,,,21618495,29347840,,,1959,6541312,,,2974,5971968,,,21393128,23834624,,,2570,6291456,,,2392,6332416,,,,,,,,,3440234,119844864,,,159812181,189292544,133856742,38801408
2025-03-27 16:07:13,272845501,131723264,16238615,21114880,,,12306486,313192448,46935663,843657216,293668923,228093952,3440234,119844864,297109157,347938816,289084116,152838144,586193273,500776960,59242149,1156849664,645435422,1657626624,,,,,16238615,21114880,,,,,,,,,,,969,8822784,,,229823014,44580864,,,21618495,29347840,,,1959,6541312,,,2974,5971968,,,21393128,23834624,,,2570,6291456,,,2392,6332416,,,,,,,,,3440234,119844864,,,159812181,189292544,133856742,38801408
2025-03-27 16:07:23,272845501,131723264,0,0,,,12306486,313192448,46935663,843657216,293668923,228093952,3440234,119844864,297109157,347938816,272845501,131723264,569954658,479662080,59242149,1156849664,629196807,1636511744,,,,,0,0,,,,,,,,,,,969,8822784,,,229823014,44580864,,,21618495,29347840,,,1959,6541312,,,2974,5971968,,,21393128,23834624,,,2570,6291456,,,2392,6332416,,,,,,,,,3440234,119844864,,,159812181,189292544,133856742,38801408
2025-03-27 16:07:34,163915094,130871296,0,0,,,12847409,305647616,43223531,843608064,213019188,240226304,6358421,132636672,219377609,372862976,163915094,130871296,383292703,503734272,56070940,1149255680,439363643,1652989952,,,,,0,0,,,,,,,,,,,1682,8822784,,,133014843,43331584,,,20022526,29503488,,,0,6541312,,,0,5971968,,,10876043,24076288,,,0,6291456,,,0,6332416,,,,,,,,,6358421,132636672,,,117406004,202477568,95613184,37748736
2025-03-27 16:07:44,163915094,130871296,0,0,,,12847409,305647616,43223531,843608064,213019188,240226304,6358421,132636672,219377609,372862976,163915094,130871296,383292703,503734272,56070940,1149255680,439363643,1652989952,,,,,0,0,,,,,,,,,,,1682,8822784,,,133014843,43331584,,,20022526,29503488,,,0,6541312,,,0,5971968,,,10876043,24076288,,,0,6291456,,,0,6332416,,,,,,,,,6358421,132636672,,,117406004,202477568,95613184,37748736
2025-03-27 16:07:54,163915094,130871296,0,0,,,12847409,305647616,43223531,843608064,213019188,240226304,6358421,132636672,219377609,372862976,163915094,130871296,383292703,503734272,56070940,1149255680,439363643,1652989952,,,,,0,0,,,,,,,,,,,1682,8822784,,,133014843,43331584,,,20022526,29503488,,,0,6541312,,,0,5971968,,,10876043,24076288,,,0,6291456,,,0,6332416,,,,,,,,,6358421,132636672,,,117406004,202477568,95613184,37748736
